student,question,activityFK,answer,answerFlag,answerTimestamp
68,86,16123,C,1,2017-06-08 10:09:27.050631+00:00
68,87,16121,D,1,2017-06-08 10:08:47.028449+00:00
68,88,16119,A,1,2017-06-08 10:08:28.627348+00:00
68,88,16118,C,2,2017-06-08 10:06:13.501784+00:00
68,89,16115,B,1,2017-06-08 10:03:46.338578+00:00
68,90,16113,B,1,2017-06-08 10:01:34.503818+00:00
68,91,16109,D,1,2017-06-08 10:00:00.580361+00:00
68,91,16109,B,2,2017-06-08 09:59:50.388944+00:00
68,91,16109,C,2,2017-06-08 09:59:48.479958+00:00
68,92,16106,D,1,2017-06-08 09:58:54.570543+00:00
68,93,16102,B,1,2017-06-08 09:56:12.388059+00:00
68,94,16099,D,1,2017-06-08 09:55:17.900835+00:00
68,95,16096,C,1,2017-06-08 09:52:41.480033+00:00
68,96,16093,A,1,2017-06-08 09:50:23.103215+00:00
68,104,16088,B,1,2017-06-08 09:49:05.895238+00:00
68,103,16086,A,1,2017-06-08 09:47:33.324214+00:00
68,102,16083,D,1,2017-06-08 09:45:16.911525+00:00
68,102,16083,C,2,2017-06-08 09:45:05.023092+00:00
68,101,16080,B,1,2017-06-08 09:39:54.280285+00:00
77,97,16045,D,1,2017-06-08 09:22:39.967454+00:00
81,101,16073,B,1,2017-06-08 09:12:40.138197+00:00
81,101,16073,C,2,2017-06-08 09:12:35.615428+00:00
81,101,16073,D,2,2017-06-08 09:12:32.181878+00:00
83,102,16070,D,1,2017-06-08 09:09:25.571103+00:00
83,102,16070,A,2,2017-06-08 09:09:22.174697+00:00
57,102,15969,D,1,2017-06-08 09:09:06.181327+00:00
83,101,16068,B,1,2017-06-08 09:07:58.630490+00:00
83,101,16068,C,2,2017-06-08 09:07:56.548716+00:00
46,20,16064,D,1,2017-06-08 09:07:53.399128+00:00
83,101,16068,A,2,2017-06-08 09:07:50.385530+00:00
81,100,16063,A,1,2017-06-08 09:07:01.224302+00:00
46,16,16061,D,1,2017-06-08 09:06:42.839637+00:00
83,100,16062,A,1,2017-06-08 09:06:41.550760+00:00
69,98,16058,A,1,2017-06-08 09:05:35.452279+00:00
69,99,16033,D,1,2017-06-08 09:04:41.635820+00:00
83,99,16054,D,1,2017-06-08 09:04:07.366352+00:00
83,99,16054,B,2,2017-06-08 09:04:02.072550+00:00
15,101,16046,B,1,2017-06-08 09:01:07.890649+00:00
15,101,16046,C,2,2017-06-08 09:01:06.339823+00:00
15,101,16046,D,2,2017-06-08 09:01:03.979837+00:00
83,98,16037,A,1,2017-06-08 09:00:49.388933+00:00
83,98,16037,C,2,2017-06-08 09:00:45.351933+00:00
15,101,16046,A,2,2017-06-08 09:00:42.870193+00:00
81,99,16043,D,1,2017-06-08 09:00:21.446409+00:00
56,104,16031,B,1,2017-06-08 09:00:20.761932+00:00
81,99,16043,B,2,2017-06-08 09:00:18.743976+00:00
81,99,16043,C,2,2017-06-08 09:00:17.066841+00:00
15,100,16040,A,1,2017-06-08 08:59:50.360179+00:00
81,98,16038,A,1,2017-06-08 08:59:21.637602+00:00
15,99,16035,D,1,2017-06-08 08:57:54.790922+00:00
15,99,16035,A,2,2017-06-08 08:57:50.400156+00:00
15,99,16035,B,2,2017-06-08 08:57:45.288647+00:00
30,104,16022,B,1,2017-06-08 08:57:13.776513+00:00
15,98,16020,A,1,2017-06-08 08:57:11.565066+00:00
15,98,16020,C,2,2017-06-08 08:57:08.635501+00:00
69,100,16030,A,1,2017-06-08 08:57:08.615144+00:00
30,104,16022,D,2,2017-06-08 08:56:52.304576+00:00
56,103,15959,A,1,2017-06-08 08:56:51.394526+00:00
69,101,16026,B,1,2017-06-08 08:56:49.981369+00:00
56,103,15959,B,2,2017-06-08 08:56:49.171700+00:00
56,103,15959,D,2,2017-06-08 08:56:47.436328+00:00
56,103,15959,C,2,2017-06-08 08:56:45.631014+00:00
69,102,16024,D,1,2017-06-08 08:56:24.940558+00:00
8,95,15970,C,1,2017-06-08 08:55:32.643913+00:00
8,95,15970,B,2,2017-06-08 08:55:26.756253+00:00
8,95,15970,D,2,2017-06-08 08:55:14.262167+00:00
30,104,15998,A,2,2017-06-08 08:54:50.283275+00:00
15,97,16013,D,1,2017-06-08 08:54:34.676937+00:00
67,98,16000,A,1,2017-06-08 08:53:53.388409+00:00
69,103,16005,A,1,2017-06-08 08:53:13.218888+00:00
69,103,16005,C,2,2017-06-08 08:53:12.058482+00:00
15,96,15987,A,1,2017-06-08 08:53:04.869785+00:00
77,96,15997,A,1,2017-06-08 08:53:04.104578+00:00
15,96,15987,D,2,2017-06-08 08:52:57.797947+00:00
57,103,15978,A,1,2017-06-08 08:52:54.791511+00:00
69,103,16005,B,2,2017-06-08 08:52:43.342937+00:00
69,104,15514,B,1,2017-06-08 08:51:22.701806+00:00
69,104,15514,C,2,2017-06-08 08:51:21.088729+00:00
69,104,15514,A,2,2017-06-08 08:51:19.383502+00:00
67,98,16000,C,2,2017-06-08 08:51:18.279111+00:00
69,104,15514,D,2,2017-06-08 08:51:12.129527+00:00
30,103,15996,A,1,2017-06-08 08:49:55.223110+00:00
77,95,15975,C,1,2017-06-08 08:49:43.188657+00:00
77,95,15975,A,2,2017-06-08 08:49:41.269351+00:00
77,95,15975,D,2,2017-06-08 08:49:39.100413+00:00
77,95,15975,B,2,2017-06-08 08:49:34.882606+00:00
30,103,15948,B,2,2017-06-08 08:49:28.503581+00:00
67,99,15985,D,1,2017-06-08 08:49:08.824994+00:00
19,98,15992,A,1,2017-06-08 08:48:49.769232+00:00
67,99,15985,A,2,2017-06-08 08:48:44.216223+00:00
19,98,15983,A,1,2017-06-08 08:48:28.351369+00:00
19,98,15983,D,2,2017-06-08 08:48:24.721966+00:00
19,98,15983,C,2,2017-06-08 08:48:15.776197+00:00
67,99,15985,B,2,2017-06-08 08:48:14.296669+00:00
67,100,15980,A,1,2017-06-08 08:47:33.614888+00:00
67,101,15967,B,1,2017-06-08 08:46:56.404432+00:00
15,95,15974,C,1,2017-06-08 08:46:48.889130+00:00
67,101,15967,A,2,2017-06-08 08:46:47.814588+00:00
15,94,15971,D,1,2017-06-08 08:46:03.717837+00:00
15,94,15971,C,2,2017-06-08 08:45:58.767400+00:00
77,94,15937,D,1,2017-06-08 08:45:26.862845+00:00
77,94,15937,B,2,2017-06-08 08:45:23.025704+00:00
77,94,15937,A,2,2017-06-08 08:45:16.102044+00:00
23,102,15955,D,1,2017-06-08 08:44:52.602094+00:00
19,99,15960,D,1,2017-06-08 08:44:38.843974+00:00
49,20,15951,D,1,2017-06-08 08:44:11.499933+00:00
67,102,15957,D,1,2017-06-08 08:44:01.500188+00:00
67,102,15957,C,2,2017-06-08 08:44:00.180238+00:00
67,102,15957,B,2,2017-06-08 08:43:58.294644+00:00
19,99,15918,A,2,2017-06-08 08:43:53.952260+00:00
19,99,15918,B,2,2017-06-08 08:43:51.132875+00:00
23,102,15955,A,2,2017-06-08 08:43:39.028744+00:00
56,102,15953,D,1,2017-06-08 08:43:30.271879+00:00
23,102,15955,B,2,2017-06-08 08:43:27.364887+00:00
23,102,15955,C,2,2017-06-08 08:43:23.504929+00:00
56,102,15953,B,2,2017-06-08 08:43:06.712205+00:00
67,103,15938,A,1,2017-06-08 08:42:56.036944+00:00
23,101,15926,B,1,2017-06-08 08:42:27.437634+00:00
56,101,15943,B,1,2017-06-08 08:40:43.088397+00:00
56,101,15943,D,2,2017-06-08 08:40:37.697789+00:00
56,101,15943,A,2,2017-06-08 08:40:27.099312+00:00
57,101,15932,B,1,2017-06-08 08:40:15.515758+00:00
30,102,15906,D,1,2017-06-08 08:39:53.931957+00:00
30,102,15906,C,2,2017-06-08 08:39:47.429891+00:00
23,101,15926,D,2,2017-06-08 08:38:04.552925+00:00
56,100,15941,A,1,2017-06-08 08:37:43.317407+00:00
56,99,15928,D,1,2017-06-08 08:36:48.305784+00:00
56,99,15928,A,2,2017-06-08 08:36:06.458411+00:00
23,101,15926,A,2,2017-06-08 08:34:47.519763+00:00
77,104,15524,B,1,2017-06-08 08:34:37.035746+00:00
77,104,15524,B,1,2017-06-08 08:34:36.212037+00:00
77,104,15524,B,1,2017-06-08 08:34:36.012310+00:00
77,104,15524,D,2,2017-06-08 08:34:33.991340+00:00
8,104,15888,B,1,2017-06-08 08:34:15.627851+00:00
67,104,15924,B,1,2017-06-08 08:34:15.302200+00:00
67,104,15924,D,2,2017-06-08 08:34:08.522205+00:00
67,104,15924,C,2,2017-06-08 08:33:59.822101+00:00
67,104,15924,A,2,2017-06-08 08:33:40.463414+00:00
57,100,15930,A,1,2017-06-08 08:33:18.285849+00:00
66,77,15922,B,1,2017-06-08 08:33:00.055418+00:00
56,98,15908,A,1,2017-06-08 08:32:35.074924+00:00
23,100,15923,A,1,2017-06-08 08:32:08.416196+00:00
23,99,15915,D,1,2017-06-08 08:31:33.984448+00:00
57,99,15881,D,1,2017-06-08 08:31:07.737734+00:00
19,100,15911,A,1,2017-06-08 08:30:44.132915+00:00
23,98,15903,A,1,2017-06-08 08:29:43.146445+00:00
41,103,15864,A,1,2017-06-08 08:28:19.971132+00:00
23,97,15893,D,1,2017-06-08 08:25:50.176094+00:00
23,97,15874,D,1,2017-06-08 08:25:19.847204+00:00
49,103,15890,A,1,2017-06-08 08:25:13.055478+00:00
49,103,15890,A,1,2017-06-08 08:25:04.368665+00:00
23,97,15874,C,2,2017-06-08 08:24:56.286397+00:00
49,103,15871,B,2,2017-06-08 08:23:36.500080+00:00
22,86,15886,C,1,2017-06-08 08:23:19.713411+00:00
22,86,15883,A,2,2017-06-08 08:23:02.150977+00:00
8,103,15875,A,1,2017-06-08 08:22:49.152349+00:00
22,88,15878,A,1,2017-06-08 08:22:26.126729+00:00
57,98,15821,A,1,2017-06-08 08:22:18.512399+00:00
8,103,15814,B,2,2017-06-08 08:21:26.400540+00:00
36,103,15868,A,1,2017-06-08 08:21:15.732089+00:00
81,104,15861,B,1,2017-06-08 08:21:01.319896+00:00
36,102,15860,D,1,2017-06-08 08:21:01.311548+00:00
81,104,15861,B,1,2017-06-08 08:21:00.938271+00:00
36,102,15860,C,2,2017-06-08 08:20:51.197134+00:00
81,104,15861,B,1,2017-06-08 08:20:47.428376+00:00
81,104,15861,C,2,2017-06-08 08:20:44.388277+00:00
81,104,15861,D,2,2017-06-08 08:20:43.097614+00:00
49,102,15816,D,1,2017-06-08 08:20:05.034161+00:00
38,104,15858,B,1,2017-06-08 08:20:01.491866+00:00
49,102,15816,C,2,2017-06-08 08:19:48.042560+00:00
38,104,15855,B,1,2017-06-08 08:19:42.021253+00:00
41,102,15837,D,1,2017-06-08 08:19:26.574477+00:00
19,101,15846,B,1,2017-06-08 08:19:02.269319+00:00
36,96,15839,A,1,2017-06-08 08:18:58.399976+00:00
19,101,15846,D,2,2017-06-08 08:18:53.013132+00:00
22,91,15840,C,2,2017-06-08 08:18:40.369742+00:00
23,96,15841,A,1,2017-06-08 08:18:32.197706+00:00
49,102,15816,A,2,2017-06-08 08:18:13.111842+00:00
80,101,15835,B,1,2017-06-08 08:17:05.695670+00:00
80,101,15835,C,2,2017-06-08 08:17:00.177993+00:00
23,96,15802,D,2,2017-06-08 08:16:53.566827+00:00
83,103,15817,A,1,2017-06-08 08:16:37.087390+00:00
83,103,15817,C,2,2017-06-08 08:16:34.978279+00:00
83,103,15817,B,2,2017-06-08 08:16:22.483003+00:00
22,94,15813,D,1,2017-06-08 08:15:53.049208+00:00
58,98,15818,A,1,2017-06-08 08:15:32.575631+00:00
48,104,15794,B,1,2017-06-08 08:15:10.456664+00:00
80,100,15811,A,1,2017-06-08 08:14:57.690946+00:00
80,100,15811,C,2,2017-06-08 08:14:56.155787+00:00
80,100,15811,B,2,2017-06-08 08:14:53.954197+00:00
80,100,15811,D,2,2017-06-08 08:14:52.287029+00:00
21,104,15797,B,1,2017-06-08 08:14:26.330081+00:00
21,104,15797,C,2,2017-06-08 08:14:21.192560+00:00
58,99,15791,D,1,2017-06-08 08:14:00.840928+00:00
58,99,15791,C,2,2017-06-08 08:13:58.563252+00:00
23,96,15802,C,2,2017-06-08 08:13:39.230238+00:00
71,101,15782,B,1,2017-06-08 08:13:37.521445+00:00
79,104,15793,B,1,2017-06-08 08:13:16.971956+00:00
36,104,15798,B,1,2017-06-08 08:13:16.758799+00:00
57,97,15804,D,1,2017-06-08 08:13:10.556235+00:00
79,104,15793,A,2,2017-06-08 08:12:54.444318+00:00
22,98,15779,A,1,2017-06-08 08:12:50.280479+00:00
57,96,15785,A,1,2017-06-08 08:12:40.338596+00:00
23,95,15759,C,1,2017-06-08 08:12:05.281775+00:00
39,103,15772,A,1,2017-06-08 08:11:53.423017+00:00
39,103,15772,C,2,2017-06-08 08:11:47.367619+00:00
58,100,15766,A,1,2017-06-08 08:11:42.472744+00:00
19,102,15775,D,1,2017-06-08 08:11:15.703023+00:00
48,103,15662,A,1,2017-06-08 08:10:59.696901+00:00
48,103,15662,C,2,2017-06-08 08:10:57.665807+00:00
48,103,15662,B,2,2017-06-08 08:10:40.611569+00:00
39,103,15772,B,2,2017-06-08 08:10:40.484859+00:00
16,103,15745,A,1,2017-06-08 08:10:23.710779+00:00
54,20,15780,D,1,2017-06-08 08:10:20.343476+00:00
71,98,15777,A,1,2017-06-08 08:09:53.792065+00:00
54,104,15700,B,1,2017-06-08 08:09:35.847446+00:00
22,99,15773,D,1,2017-06-08 08:09:31.605446+00:00
66,104,15771,B,1,2017-06-08 08:09:25.141271+00:00
71,99,15761,D,1,2017-06-08 08:09:01.235847+00:00
57,95,15754,C,1,2017-06-08 08:08:59.099687+00:00
23,95,15759,D,2,2017-06-08 08:08:18.483981+00:00
22,100,15732,A,1,2017-06-08 08:08:09.369056+00:00
39,102,15738,D,1,2017-06-08 08:07:29.053617+00:00
39,102,15738,C,2,2017-06-08 08:07:18.458108+00:00
58,101,15727,B,1,2017-06-08 08:07:13.809694+00:00
66,103,15757,A,1,2017-06-08 08:07:11.907778+00:00
66,103,15757,B,2,2017-06-08 08:06:51.108090+00:00
41,101,15752,B,1,2017-06-08 08:06:48.370241+00:00
20,98,15753,A,1,2017-06-08 08:06:46.210299+00:00
9,104,15623,B,1,2017-06-08 08:06:41.391891+00:00
71,100,15756,A,1,2017-06-08 08:06:41.136010+00:00
20,98,15753,C,2,2017-06-08 08:06:36.302951+00:00
23,94,15693,D,1,2017-06-08 08:06:27.004297+00:00
79,103,15744,A,1,2017-06-08 08:05:50.508847+00:00
79,103,15744,C,2,2017-06-08 08:05:47.725398+00:00
19,103,15750,A,1,2017-06-08 08:05:43.550634+00:00
52,103,15689,A,1,2017-06-08 08:05:28.094748+00:00
21,102,15739,D,1,2017-06-08 08:05:19.928272+00:00
80,102,15718,D,1,2017-06-08 08:05:19.011145+00:00
21,102,15739,A,2,2017-06-08 08:05:18.106956+00:00
79,103,15744,B,2,2017-06-08 08:05:16.485991+00:00
66,102,15742,D,1,2017-06-08 08:05:14.812510+00:00
21,102,15739,B,2,2017-06-08 08:05:13.849775+00:00
66,102,15742,A,2,2017-06-08 08:05:13.086569+00:00
66,102,15742,C,2,2017-06-08 08:05:10.917755+00:00
21,102,15739,C,2,2017-06-08 08:05:06.843199+00:00
66,102,15742,B,2,2017-06-08 08:04:52.656362+00:00
57,104,15733,B,1,2017-06-08 08:04:50.468341+00:00
16,102,15677,D,1,2017-06-08 08:04:30.372734+00:00
79,102,15731,D,1,2017-06-08 08:04:29.260595+00:00
21,103,15735,A,1,2017-06-08 08:04:11.303199+00:00
39,101,15698,B,1,2017-06-08 08:04:05.995546+00:00
57,104,15312,A,2,2017-06-08 08:03:58.569027+00:00
66,101,15721,B,1,2017-06-08 08:03:57.672688+00:00
22,101,15609,B,1,2017-06-08 08:03:56.380229+00:00
79,101,15711,B,1,2017-06-08 08:03:39.166651+00:00
79,101,15711,A,2,2017-06-08 08:03:37.240468+00:00
31,103,15716,A,1,2017-06-08 08:03:24.799096+00:00
59,104,15720,B,1,2017-06-08 08:03:21.859523+00:00
59,104,15720,B,1,2017-06-08 08:03:21.682144+00:00
79,101,15711,D,2,2017-06-08 08:03:18.586659+00:00
31,103,15716,B,2,2017-06-08 08:03:12.263610+00:00
66,100,15717,A,1,2017-06-08 08:03:09.946606+00:00
59,103,15710,A,1,2017-06-08 08:03:09.021673+00:00
71,102,15705,D,1,2017-06-08 08:03:06.205825+00:00
71,102,15705,B,2,2017-06-08 08:03:03.688634+00:00
59,103,15710,B,2,2017-06-08 08:03:01.648014+00:00
49,101,15713,B,1,2017-06-08 08:03:01.608076+00:00
80,99,15715,D,1,2017-06-08 08:02:53.084883+00:00
49,101,15713,D,2,2017-06-08 08:02:50.693438+00:00
16,102,15677,C,2,2017-06-08 08:02:27.565095+00:00
80,103,15699,A,1,2017-06-08 08:02:22.537071+00:00
80,103,15699,D,2,2017-06-08 08:02:20.529198+00:00
79,100,15704,A,1,2017-06-08 08:02:19.941958+00:00
80,103,15699,C,2,2017-06-08 08:02:18.435677+00:00
59,102,15660,D,1,2017-06-08 08:02:17.754468+00:00
59,102,15660,C,2,2017-06-08 08:02:14.631769+00:00
20,101,15701,B,1,2017-06-08 08:02:14.456030+00:00
58,102,15649,D,1,2017-06-08 08:02:13.881151+00:00
58,102,15649,C,2,2017-06-08 08:02:11.729968+00:00
20,101,15701,D,2,2017-06-08 08:02:09.962499+00:00
58,102,15649,B,2,2017-06-08 08:02:09.745326+00:00
66,99,15676,D,1,2017-06-08 08:02:09.472270+00:00
49,101,15697,A,2,2017-06-08 08:02:08.191121+00:00
66,99,15676,C,2,2017-06-08 08:02:07.608027+00:00
58,102,15649,A,2,2017-06-08 08:02:05.555796+00:00
79,99,15444,D,1,2017-06-08 08:01:53.569349+00:00
71,104,15695,B,1,2017-06-08 08:01:50.743765+00:00
79,99,15444,C,2,2017-06-08 08:01:29.247642+00:00
20,102,15685,D,1,2017-06-08 08:01:28.495753+00:00
79,99,15444,A,2,2017-06-08 08:01:26.273043+00:00
54,103,15638,A,1,2017-06-08 08:01:25.134330+00:00
66,99,15676,B,2,2017-06-08 08:01:17.814635+00:00
79,99,15444,B,2,2017-06-08 08:01:16.515800+00:00
66,99,15676,A,2,2017-06-08 08:01:15.360757+00:00
80,98,15489,A,1,2017-06-08 08:01:11.938825+00:00
39,100,15669,A,1,2017-06-08 08:01:11.171838+00:00
49,100,15683,A,1,2017-06-08 08:01:05.565554+00:00
52,103,15689,B,2,2017-06-08 08:00:58.120120+00:00
71,103,15682,A,1,2017-06-08 08:00:41.425759+00:00
33,99,15671,D,1,2017-06-08 08:00:30.405185+00:00
52,102,15668,D,1,2017-06-08 08:00:27.334719+00:00
71,103,15682,B,2,2017-06-08 08:00:20.379075+00:00
74,98,15652,A,1,2017-06-08 08:00:14.336071+00:00
49,99,15637,D,1,2017-06-08 08:00:10.492383+00:00
66,98,15655,A,1,2017-06-08 07:59:47.683731+00:00
23,103,15618,A,1,2017-06-08 07:59:43.984228+00:00
23,103,15618,B,2,2017-06-08 07:59:40.977265+00:00
38,103,15667,A,1,2017-06-08 07:59:34.991353+00:00
33,98,15650,A,1,2017-06-08 07:59:32.187278+00:00
34,102,15628,D,1,2017-06-08 07:59:29.158724+00:00
38,103,15663,A,1,2017-06-08 07:59:29.046438+00:00
34,102,15628,A,2,2017-06-08 07:59:26.342541+00:00
34,102,15628,C,2,2017-06-08 07:59:23.567261+00:00
38,102,15659,D,1,2017-06-08 07:59:21.510342+00:00
34,102,15628,B,2,2017-06-08 07:59:20.805510+00:00
52,101,15614,B,1,2017-06-08 07:59:15.276744+00:00
38,102,15656,D,1,2017-06-08 07:59:14.463375+00:00
52,101,15614,A,2,2017-06-08 07:59:12.436822+00:00
59,101,15645,B,1,2017-06-08 07:59:10.246042+00:00
59,101,15645,D,2,2017-06-08 07:59:05.586914+00:00
38,104,15624,B,1,2017-06-08 07:59:04.997429+00:00
38,104,15624,D,2,2017-06-08 07:59:02.768906+00:00
66,97,15646,D,1,2017-06-08 07:59:01.956408+00:00
31,102,15642,D,1,2017-06-08 07:58:54.802393+00:00
31,102,15642,B,2,2017-06-08 07:58:51.016241+00:00
31,102,15642,C,2,2017-06-08 07:58:48.605077+00:00
39,99,15631,D,1,2017-06-08 07:58:43.213971+00:00
33,97,15644,D,1,2017-06-08 07:58:38.783353+00:00
21,101,15502,B,1,2017-06-08 07:58:30.111917+00:00
21,101,15502,C,2,2017-06-08 07:58:27.856231+00:00
58,103,15580,A,1,2017-06-08 07:58:27.019034+00:00
21,101,15502,A,2,2017-06-08 07:58:26.512425+00:00
66,96,15641,A,1,2017-06-08 07:58:24.170455+00:00
39,99,15631,B,2,2017-06-08 07:58:23.964536+00:00
39,99,15631,A,2,2017-06-08 07:58:21.607836+00:00
46,104,15598,B,1,2017-06-08 07:58:21.285538+00:00
41,100,15591,A,1,2017-06-08 07:58:18.071262+00:00
21,101,15502,D,2,2017-06-08 07:58:14.322215+00:00
59,100,15633,A,1,2017-06-08 07:58:13.423576+00:00
48,102,15627,D,1,2017-06-08 07:58:11.749135+00:00
35,104,15505,B,1,2017-06-08 07:58:07.787846+00:00
16,101,15537,B,1,2017-06-08 07:57:57.901841+00:00
84,103,15589,A,1,2017-06-08 07:57:56.200487+00:00
34,103,15629,A,1,2017-06-08 07:57:52.748057+00:00
49,98,15574,A,1,2017-06-08 07:57:41.026218+00:00
59,99,15601,D,1,2017-06-08 07:57:32.175140+00:00
33,96,15605,A,1,2017-06-08 07:57:31.551065+00:00
54,102,15572,D,1,2017-06-08 07:57:30.340082+00:00
83,104,15506,B,1,2017-06-08 07:57:29.733114+00:00
59,99,15601,B,2,2017-06-08 07:57:29.300768+00:00
59,99,15601,A,2,2017-06-08 07:57:26.191189+00:00
54,102,15572,B,2,2017-06-08 07:57:23.926506+00:00
33,96,15605,C,2,2017-06-08 07:57:20.129157+00:00
74,104,15622,B,1,2017-06-08 07:57:20.120227+00:00
16,101,15537,D,2,2017-06-08 07:57:14.147646+00:00
36,101,15611,B,1,2017-06-08 07:57:12.425681+00:00
70,103,15602,A,1,2017-06-08 07:57:08.187089+00:00
30,101,15594,B,1,2017-06-08 07:57:03.769656+00:00
36,101,15611,A,2,2017-06-08 07:57:02.625650+00:00
54,102,15572,C,2,2017-06-08 07:56:52.441905+00:00
74,104,15610,D,2,2017-06-08 07:56:47.782243+00:00
16,101,15537,A,2,2017-06-08 07:56:47.662751+00:00
30,101,15594,A,2,2017-06-08 07:56:45.309453+00:00
52,100,15564,A,1,2017-06-08 07:56:44.865258+00:00
23,93,15593,B,1,2017-06-08 07:56:42.665761+00:00
36,100,15600,A,1,2017-06-08 07:56:31.160566+00:00
22,102,15565,D,1,2017-06-08 07:56:31.137413+00:00
22,102,15565,D,1,2017-06-08 07:56:30.290554+00:00
22,102,15565,D,1,2017-06-08 07:56:29.274983+00:00
22,102,15565,D,1,2017-06-08 07:56:28.681555+00:00
22,102,15565,D,1,2017-06-08 07:56:28.233874+00:00
22,102,15565,D,1,2017-06-08 07:56:27.450129+00:00
22,102,15565,D,1,2017-06-08 07:56:26.729760+00:00
22,102,15565,D,1,2017-06-08 07:56:26.073461+00:00
34,101,15581,B,1,2017-06-08 07:56:24.518312+00:00
34,101,15581,C,2,2017-06-08 07:56:21.735113+00:00
34,101,15581,D,2,2017-06-08 07:56:18.047817+00:00
59,98,15343,A,1,2017-06-08 07:56:10.685778+00:00
48,101,15584,B,1,2017-06-08 07:56:08.999675+00:00
33,100,15592,A,1,2017-06-08 07:56:08.146407+00:00
48,101,15584,D,2,2017-06-08 07:56:06.784279+00:00
48,101,15584,A,2,2017-06-08 07:55:56.872204+00:00
66,95,15582,C,1,2017-06-08 07:55:56.730983+00:00
30,100,15586,A,1,2017-06-08 07:55:48.409671+00:00
22,102,15565,C,2,2017-06-08 07:55:47.207605+00:00
22,102,15565,A,2,2017-06-08 07:55:45.530060+00:00
39,98,15571,A,1,2017-06-08 07:55:41.672656+00:00
33,101,15577,B,1,2017-06-08 07:55:40.098436+00:00
23,92,15579,D,1,2017-06-08 07:55:34.406848+00:00
39,98,15571,C,2,2017-06-08 07:55:33.941020+00:00
45,101,15568,B,1,2017-06-08 07:55:32.442722+00:00
84,102,15560,D,1,2017-06-08 07:55:16.983969+00:00
20,103,15447,A,1,2017-06-08 07:55:15.138099+00:00
48,100,15576,A,1,2017-06-08 07:55:10.696808+00:00
84,102,15560,B,2,2017-06-08 07:55:03.279534+00:00
70,102,15569,D,1,2017-06-08 07:55:01.177050+00:00
23,91,15471,D,1,2017-06-08 07:54:59.305087+00:00
19,104,15542,B,1,2017-06-08 07:54:59.248298+00:00
33,102,15527,D,1,2017-06-08 07:54:53.836362+00:00
48,99,15553,D,1,2017-06-08 07:54:52.000845+00:00
84,102,15560,C,2,2017-06-08 07:54:47.752696+00:00
34,100,15547,A,1,2017-06-08 07:54:31.975686+00:00
46,103,15549,A,1,2017-06-08 07:54:23.388846+00:00
23,91,15471,C,2,2017-06-08 07:54:11.281228+00:00
45,102,15552,D,1,2017-06-08 07:54:11.047934+00:00
20,103,15447,B,2,2017-06-08 07:54:06.599685+00:00
54,101,15539,B,1,2017-06-08 07:54:04.667958+00:00
52,99,15544,D,1,2017-06-08 07:54:00.682659+00:00
41,99,15525,D,1,2017-06-08 07:53:59.012261+00:00
66,94,15556,D,1,2017-06-08 07:53:55.750034+00:00
46,103,15549,B,2,2017-06-08 07:53:52.348684+00:00
41,99,15525,B,2,2017-06-08 07:53:39.893542+00:00
54,101,15539,D,2,2017-06-08 07:53:33.877831+00:00
41,99,15525,A,2,2017-06-08 07:53:32.013722+00:00
38,103,15518,A,1,2017-06-08 07:53:27.727636+00:00
66,93,15546,B,1,2017-06-08 07:53:21.079021+00:00
74,99,15535,D,1,2017-06-08 07:53:16.102567+00:00
22,103,15403,A,1,2017-06-08 07:53:07.263862+00:00
48,98,15472,A,1,2017-06-08 07:53:05.788809+00:00
48,98,15472,D,2,2017-06-08 07:53:04.331904+00:00
46,102,15538,D,1,2017-06-08 07:53:00.833853+00:00
38,103,15518,B,2,2017-06-08 07:52:57.215705+00:00
66,92,15540,D,1,2017-06-08 07:52:56.515568+00:00
34,99,15533,D,1,2017-06-08 07:52:55.490073+00:00
52,98,15530,A,1,2017-06-08 07:52:42.376841+00:00
48,98,15472,C,2,2017-06-08 07:52:36.332839+00:00
35,104,15505,A,2,2017-06-08 07:52:18.880710+00:00
54,100,15512,A,1,2017-06-08 07:52:17.850317+00:00
16,100,15476,A,1,2017-06-08 07:52:10.843357+00:00
84,101,15510,B,1,2017-06-08 07:52:05.485015+00:00
74,100,15521,A,1,2017-06-08 07:52:04.641045+00:00
9,102,15296,D,1,2017-06-08 07:52:00.584412+00:00
45,100,15523,A,1,2017-06-08 07:51:52.778554+00:00
58,104,15356,B,1,2017-06-08 07:51:50.278428+00:00
36,99,15479,D,1,2017-06-08 07:51:49.722603+00:00
58,104,15356,A,2,2017-06-08 07:51:46.693138+00:00
52,104,15484,B,1,2017-06-08 07:51:30.644142+00:00
52,104,15484,B,1,2017-06-08 07:51:27.521428+00:00
34,98,15372,A,1,2017-06-08 07:51:27.513767+00:00
33,103,15511,A,1,2017-06-08 07:51:22.654383+00:00
77,93,15336,B,1,2017-06-08 07:51:21.459594+00:00
77,93,15336,A,2,2017-06-08 07:51:18.774766+00:00
52,104,15484,C,2,2017-06-08 07:51:17.630012+00:00
45,99,15417,D,1,2017-06-08 07:51:08.894925+00:00
45,99,15417,C,2,2017-06-08 07:51:00.589412+00:00
45,99,15417,B,2,2017-06-08 07:50:58.197181+00:00
38,102,15515,D,1,2017-06-08 07:50:48.745966+00:00
45,99,15417,A,2,2017-06-08 07:50:45.895694+00:00
34,98,15372,C,2,2017-06-08 07:50:37.005253+00:00
