学生序号,题号,Activity时间,Answer时间,Notes时间,AA时间差,NA时间差,最终时间差
35,79,2017-5-18 08:42:56,2017-05-18 08:43:42,,46,0,46
74,79,2017-5-18 08:41:53,2017-05-18 08:42:23,,30,0,30
18,82,2017-5-18 08:42:46,2017-05-18 08:45:35,,169,0,169
35,78,2017-5-18 08:42:36,2017-05-18 08:42:47,,11,0,11
49,83,2017-5-18 07:22:50,2017-05-18 07:24:28,,98,0,98
49,79,2017-5-18 08:13:26,2017-05-18 08:13:52,,26,0,26
15,69,2017-5-18 08:41:40,2017-05-18 08:41:54,,14,0,14
49,78,2017-5-18 08:13:06,2017-05-18 08:13:19,,13,0,13
80,77,2017-5-18 08:41:13,2017-05-18 08:43:17,,124,0,124
49,82,2017-5-18 08:26:50,2017-05-18 08:29:34,,164,0,164
19,76,2017-5-18 08:39:14,2017-05-18 08:43:53,,279,0,279
68,81,2017-5-18 08:39:04,2017-05-18 08:41:41,2017-05-18 08:39:04,157,0,157
19,77,2017-5-18 08:37:04,2017-05-18 08:37:39,,35,0,35
19,77,2017-5-18 08:38:53,2017-05-18 08:39:06,2017-05-18 08:38:53,13,0,13
80,76,2017-5-18 08:38:53,2017-05-18 08:39:11,,18,0,18
75,83,2017-5-18 08:38:49,2017-05-18 08:46:50,,481,0,481
19,78,2017-5-18 08:36:36,2017-05-18 08:36:59,,23,0,23
45,83,2017-5-18 07:24:39,2017-05-18 07:24:50,,11,0,11
34,81,2017-5-18 08:37:32,2017-05-18 08:41:48,,256,0,256
58,82,2017-5-18 08:37:32,2017-05-18 08:38:28,,56,0,56
58,83,2017-5-18 08:33:40,2017-05-18 08:37:17,,217,0,217
45,76,2017-5-18 08:37:23,2017-05-18 08:37:37,,14,0,14
67,81,2017-5-18 08:37:15,2017-05-18 08:51:35,,860,0,860
34,79,2017-5-18 08:36:55,2017-05-18 08:37:28,,33,0,33
45,77,2017-5-18 08:36:55,2017-05-18 08:37:15,,20,0,20
35,77,2017-5-18 08:36:50,2017-05-18 08:39:48,,178,0,178
34,78,2017-5-18 08:36:38,2017-05-18 08:36:50,,12,0,12
19,79,2017-5-18 08:35:58,2017-05-18 08:36:30,,32,0,32
80,83,2017-5-18 08:35:55,2017-05-18 08:36:26,,31,0,31
68,79,2017-5-18 08:34:59,2017-05-18 08:35:41,,42,0,42
68,79,2017-5-18 08:35:42,2017-05-18 08:36:25,2017-05-18 08:35:42,43,0,43
19,81,2017-5-18 08:32:12,2017-05-18 08:34:39,,147,0,147
35,76,2017-5-18 08:35:07,2017-05-18 08:36:05,,58,0,58
68,78,2017-5-18 08:34:31,2017-05-18 08:34:44,,13,0,13
16,79,2017-5-18 08:34:39,2017-05-18 08:35:22,,43,0,43
16,78,2017-5-18 08:34:11,2017-05-18 08:34:33,,22,0,22
68,77,2017-5-18 08:33:40,2017-05-18 08:34:25,,45,0,45
20,82,2017-5-18 08:33:37,2017-05-18 08:36:40,,183,0,183
34,77,2017-5-18 08:33:25,2017-05-18 08:36:31,,186,0,186
34,76,2017-5-18 08:33:07,2017-05-18 08:33:17,,10,0,10
68,76,2017-5-18 08:32:50,2017-05-18 08:32:57,2017-05-18 08:33:04,7,14,14
68,76,2017-5-18 08:33:05,2017-05-18 08:33:19,,14,0,14
18,79,2017-5-18 08:32:52,2017-05-18 08:33:05,,13,0,13
34,83,2017-5-18 08:32:41,2017-05-18 08:32:57,,16,0,16
18,78,2017-5-18 08:32:30,2017-05-18 08:32:43,,13,0,13
67,82,2017-5-18 08:32:24,2017-05-18 08:35:02,,158,0,158
18,77,2017-5-18 08:32:00,2017-05-18 08:32:17,,17,0,17
45,78,2017-5-18 08:31:53,2017-05-18 08:36:49,,296,0,296
33,68,2017-5-18 08:31:43,2017-05-18 08:32:42,,59,0,59
18,76,2017-5-18 08:31:42,2017-05-18 08:31:52,,10,0,10
15,67,2017-5-18 08:31:38,2017-05-18 08:39:53,,495,0,495
16,77,2017-5-18 08:16:50,2017-05-18 08:30:14,,804,0,804
16,77,2017-5-18 08:31:35,2017-05-18 08:34:00,,145,0,145
45,79,2017-5-18 08:31:15,2017-05-18 08:31:41,,26,0,26
18,83,2017-5-18 08:31:06,2017-05-18 08:31:30,,24,0,24
8,81,2017-5-18 08:29:57,,2017-05-18 08:31:02,0,65,65
8,81,2017-5-18 08:31:03,2017-05-18 08:37:10,,367,0,367
70,83,2017-5-18 07:22:32,2017-05-18 07:26:11,,219,0,219
8,79,2017-5-18 08:29:29,2017-05-18 08:29:47,,18,0,18
59,83,2017-5-18 08:27:33,2017-05-18 08:28:23,,50,0,50
70,76,2017-5-13 02:07:52,2017-05-13 02:09:10,,78,0,78
35,82,2017-5-18 08:26:41,2017-05-18 08:34:46,,485,0,485
52,83,2017-5-18 07:20:46,2017-05-18 07:22:23,,97,0,97
52,78,2017-5-18 08:13:23,2017-05-18 08:14:20,,57,0,57
52,78,2017-5-18 08:14:31,2017-05-18 08:14:36,,5,0,5
52,78,2017-5-18 08:14:42,2017-05-18 08:14:45,,3,0,3
62,83,2017-5-18 08:24:58,2017-05-18 08:25:31,,33,0,33
46,76,2017-5-18 08:24:51,2017-05-18 08:26:49,,118,0,118
74,82,2017-5-18 08:24:39,2017-05-18 08:27:18,,159,0,159
23,81,2017-5-18 08:22:23,2017-05-18 08:31:38,,555,0,555
58,81,2017-5-18 08:22:12,2017-05-18 08:33:39,,687,0,687
58,79,2017-5-18 08:20:49,2017-05-18 08:21:52,,63,0,63
58,78,2017-5-18 08:16:46,2017-05-18 08:17:13,,27,0,27
52,76,2017-5-18 08:17:16,2017-05-18 08:18:09,,53,0,53
23,82,2017-5-18 08:19:14,2017-05-18 08:22:13,,179,0,179
59,82,2017-5-18 08:18:44,2017-05-18 08:19:09,,25,0,25
23,77,2017-5-18 08:17:48,2017-05-18 08:19:08,,80,0,80
71,82,2017-5-18 08:17:08,2017-05-18 08:36:09,,1141,0,1141
45,81,2017-5-18 08:16:20,2017-05-18 08:30:37,,857,0,857
58,77,2017-5-18 08:15:00,2017-05-18 08:16:39,,99,0,99
52,77,2017-5-18 08:14:58,2017-05-18 08:17:11,,133,0,133
16,76,2017-5-18 08:14:03,2017-05-18 08:16:42,,159,0,159
58,76,2017-5-18 08:14:01,2017-05-18 08:14:22,,21,0,21
49,81,2017-5-18 08:13:57,2017-05-18 08:26:45,,768,0,768
52,79,2017-5-18 08:13:01,2017-05-18 08:13:19,,18,0,18
49,77,2017-5-18 08:11:39,2017-05-18 08:12:51,,72,0,72
52,81,2017-5-18 08:12:49,2017-05-18 08:12:53,,4,0,4
49,76,2017-5-18 08:10:56,2017-05-18 08:11:19,,23,0,23
59,81,2017-5-18 08:11:00,2017-05-18 08:14:14,,194,0,194
59,79,2017-5-18 08:10:43,2017-05-18 08:10:54,,11,0,11
59,78,2017-5-18 08:10:22,2017-05-18 08:10:35,,13,0,13
12,83,2017-5-18 08:09:06,2017-05-18 08:09:35,,29,0,29
59,77,2017-5-18 08:05:46,2017-05-18 08:06:17,,31,0,31
12,82,2017-5-18 08:05:36,2017-05-18 08:08:56,,200,0,200
59,76,2017-5-18 08:03:45,2017-05-18 08:05:03,,78,0,78
12,81,2017-5-18 07:58:38,2017-05-18 08:05:28,,410,0,410
12,79,2017-5-18 07:58:07,2017-05-18 07:58:32,,25,0,25
44,83,2017-5-18 07:22:13,2017-05-18 07:22:43,,30,0,30
44,81,2017-5-18 07:31:58,2017-05-18 07:54:15,2017-05-18 07:54:19,1337,1341,1341
77,83,2017-5-18 07:48:31,2017-05-18 08:06:47,,1096,0,1096
9,79,2017-5-18 07:46:28,2017-05-18 07:47:08,,40,0,40
9,78,2017-5-18 07:46:04,2017-05-18 07:46:23,,19,0,19
54,74,2017-5-18 07:45:36,2017-05-18 07:45:55,,19,0,19
9,77,2017-5-18 07:45:18,2017-05-18 07:45:58,,40,0,40
54,75,2017-5-18 07:45:04,2017-05-18 07:45:16,,12,0,12
83,83,2017-5-18 07:26:53,2017-05-18 07:27:33,,40,0,40
54,76,2017-5-18 07:42:57,2017-05-18 07:43:51,,54,0,54
54,77,2017-5-18 07:41:43,2017-05-18 07:42:15,,32,0,32
54,78,2017-5-18 07:41:23,2017-05-18 07:41:35,,12,0,12
54,79,2017-5-18 07:40:49,2017-05-18 07:41:11,,22,0,22
9,81,2017-5-18 07:40:16,2017-05-18 07:45:04,,288,0,288
57,81,2017-5-18 07:34:35,2017-05-18 07:38:57,2017-05-18 07:39:00,262,265,265
9,82,2017-5-18 07:38:29,2017-05-18 07:40:11,,102,0,102
70,82,2017-5-18 07:37:45,2017-05-18 07:40:10,,145,0,145
79,83,2017-5-18 07:25:43,2017-05-18 07:26:18,,35,0,35
70,81,2017-5-18 07:31:28,2017-05-18 07:36:15,,287,0,287
57,79,2017-5-18 07:34:04,2017-05-18 07:34:18,,14,0,14
57,79,2017-5-18 07:34:22,2017-05-18 07:34:30,2017-05-18 07:34:22,8,0,8
57,78,2017-5-18 07:33:52,2017-05-18 07:33:59,,7,0,7
11,82,2017-5-18 07:33:31,2017-05-18 07:35:50,,139,0,139
11,81,2017-5-18 07:27:30,2017-05-18 07:31:10,,220,0,220
79,82,2017-5-18 07:33:12,2017-05-18 07:36:20,,188,0,188
54,81,2017-5-18 07:32:20,2017-05-18 07:35:56,,216,0,216
44,79,2017-5-18 07:30:00,2017-05-18 07:31:30,,90,0,90
8,77,2017-5-18 07:31:29,2017-05-18 07:35:09,,220,0,220
57,82,2017-5-18 07:30:47,2017-05-18 07:33:43,,176,0,176
54,82,2017-5-18 07:30:19,2017-05-18 07:32:05,,106,0,106
70,79,2017-5-18 07:30:10,2017-05-18 07:31:13,,63,0,63
79,81,2017-5-18 07:29:33,2017-05-18 07:32:56,,203,0,203
79,79,2017-5-18 07:29:03,2017-05-18 07:29:27,,24,0,24
57,77,2017-5-18 07:28:57,2017-05-18 07:30:39,,102,0,102
79,78,2017-5-18 07:28:43,2017-05-18 07:28:58,,15,0,15
9,76,2017-5-18 07:28:34,2017-05-18 07:30:58,,144,0,144
70,78,2017-5-18 07:28:22,2017-05-18 07:29:39,,77,0,77
44,78,2017-5-18 07:28:18,2017-05-18 07:29:16,,58,0,58
79,77,2017-5-18 07:27:47,2017-05-18 07:28:37,,50,0,50
57,76,2017-5-18 07:26:55,2017-05-18 07:27:37,,42,0,42
70,77,2017-5-18 07:27:17,2017-05-18 07:28:08,,51,0,51
79,76,2017-5-18 07:27:05,2017-05-18 07:27:33,,28,0,28
11,79,2017-5-18 07:26:13,2017-05-18 07:27:00,,47,0,47
57,83,2017-5-18 07:25:21,2017-05-18 07:26:16,,55,0,55
57,83,2017-5-18 07:26:19,2017-05-18 07:26:38,2017-05-18 07:26:19,19,0,19
19,82,2017-5-18 07:26:13,2017-05-18 07:29:43,,210,0,210
43,76,2017-5-18 07:26:10,2017-05-18 07:28:02,,112,0,112
11,78,2017-5-18 07:25:55,2017-05-18 07:26:07,,12,0,12
12,77,2017-5-18 07:25:22,2017-05-18 07:26:39,,77,0,77
11,77,2017-5-18 07:25:08,2017-05-18 07:25:48,,40,0,40
43,83,2017-5-18 07:18:53,2017-05-18 07:24:45,,352,0,352
11,76,2017-5-18 07:24:51,2017-05-18 07:25:02,,11,0,11
11,83,2017-5-18 07:23:15,2017-05-18 07:24:24,,69,0,69
12,76,2017-5-18 07:23:16,2017-05-18 07:25:06,,110,0,110
44,77,2017-5-18 07:23:06,2017-05-18 07:28:12,,306,0,306
52,82,2017-5-18 07:22:29,2017-05-18 07:23:50,,81,0,81
44,76,2017-5-18 07:19:11,2017-05-18 07:22:00,,169,0,169
31,83,2017-5-18 07:19:05,2017-05-18 07:21:15,,130,0,130
8,76,2017-5-18 07:17:54,2017-05-18 07:18:56,,62,0,62
8,83,2017-5-18 07:16:51,2017-05-18 07:17:41,,50,0,50
54,83,2017-5-18 07:12:41,2017-05-18 07:29:22,,1001,0,1001
56,79,2017-5-18 06:27:49,2017-05-18 06:28:29,,40,0,40
56,78,2017-5-18 06:22:15,2017-05-18 06:27:41,,326,0,326
56,77,2017-5-18 06:18:27,2017-05-18 06:21:14,,167,0,167
56,76,2017-5-18 06:14:05,2017-05-18 06:18:18,,253,0,253
65,81,2017-5-18 05:54:24,2017-05-18 05:56:40,,136,0,136
65,79,2017-5-18 05:53:46,2017-05-18 05:54:14,,28,0,28
65,78,2017-5-18 05:53:01,2017-05-18 05:53:32,,31,0,31
65,77,2017-5-18 05:52:03,2017-05-18 05:52:47,,44,0,44
65,76,2017-5-18 05:51:07,2017-05-18 05:51:47,,40,0,40
65,75,2017-5-18 05:49:43,2017-05-18 05:50:43,,60,0,60
64,82,2017-5-18 05:41:59,2017-05-18 05:45:53,,234,0,234
82,82,2017-5-18 05:19:33,2017-05-18 05:21:20,,107,0,107
82,81,2017-5-18 05:35:38,2017-05-18 05:37:25,,107,0,107
65,82,2017-5-18 05:34:50,2017-05-18 05:48:52,,842,0,842
82,79,2017-5-18 05:34:02,2017-05-18 05:34:48,,46,0,46
63,77,2017-5-18 05:33:51,2017-05-18 05:35:23,,92,0,92
82,78,2017-5-18 05:33:32,2017-05-18 05:33:52,,20,0,20
63,82,2017-5-18 05:32:06,2017-05-18 05:33:42,,96,0,96
82,77,2017-5-18 05:31:15,2017-05-18 05:33:05,,110,0,110
82,76,2017-5-18 05:30:39,2017-05-18 05:31:08,,29,0,29
64,81,2017-5-18 05:30:32,2017-05-18 05:34:26,,234,0,234
82,75,2017-5-18 05:30:10,2017-05-18 05:30:32,,22,0,22
82,70,2017-5-18 05:27:32,2017-05-18 05:27:40,,8,0,8
63,81,2017-5-18 05:29:28,2017-05-18 05:31:59,,151,0,151
64,79,2017-5-18 05:29:20,2017-05-18 05:30:18,,58,0,58
63,79,2017-5-18 05:28:32,2017-05-18 05:29:09,,37,0,37
82,74,2017-5-18 05:29:11,2017-05-18 05:29:32,,21,0,21
82,73,2017-5-18 05:28:49,2017-05-18 05:29:01,,12,0,12
82,72,2017-5-18 05:28:21,2017-05-18 05:28:40,,19,0,19
82,71,2017-5-18 05:27:50,2017-05-18 05:28:12,,22,0,22
63,78,2017-5-18 05:27:00,2017-05-18 05:28:18,2017-05-18 05:27:00,78,0,78
64,78,2017-5-18 05:25:56,2017-05-18 05:26:14,,18,0,18
63,76,2017-5-18 05:23:48,2017-05-18 05:24:52,2017-05-18 05:24:59,64,71,71
64,77,2017-5-18 05:24:10,2017-05-18 05:25:35,,85,0,85
82,69,2017-5-18 05:23:00,2017-05-18 05:27:24,,264,0,264
63,75,2017-5-18 05:22:48,2017-05-18 05:23:40,,52,0,52
82,68,2017-5-18 05:21:28,2017-05-18 05:22:42,,74,0,74
64,76,2017-5-18 05:20:50,2017-05-18 05:23:34,,164,0,164
64,75,2017-5-18 05:20:10,2017-05-18 05:20:35,,25,0,25
53,81,2017-5-17 10:52:17,2017-05-17 10:54:55,,158,0,158
53,79,2017-5-17 10:51:05,2017-05-17 10:52:00,,55,0,55
53,78,2017-5-17 10:49:24,2017-05-17 10:50:20,,56,0,56
53,77,2017-5-17 10:47:52,2017-05-17 10:49:14,,82,0,82
53,76,2017-5-17 10:47:00,2017-05-17 10:47:37,,37,0,37
53,82,2017-5-17 10:44:48,2017-05-17 10:46:42,,114,0,114
28,78,2017-5-17 08:31:12,2017-05-17 08:31:33,,21,0,21
28,79,2017-5-17 08:30:35,2017-05-17 08:31:04,,29,0,29
28,77,2017-5-17 08:28:58,2017-05-17 08:30:26,,88,0,88
28,81,2017-5-17 08:14:52,2017-05-17 08:27:56,,784,0,784
28,76,2017-5-17 08:11:56,2017-05-17 08:12:54,,58,0,58
28,68,2017-5-17 08:07:43,2017-05-17 08:11:16,,213,0,213
28,69,2017-5-17 08:03:41,2017-05-17 08:07:31,,230,0,230
28,70,2017-5-17 08:03:11,2017-05-17 08:03:31,,20,0,20
28,71,2017-5-17 08:01:22,2017-05-17 08:03:00,,98,0,98
28,72,2017-5-17 08:00:25,2017-05-17 08:01:13,,48,0,48
28,73,2017-5-17 07:59:58,2017-05-17 08:00:14,,16,0,16
28,74,2017-5-17 07:59:27,2017-05-17 07:59:45,,18,0,18
28,75,2017-5-17 07:58:29,2017-05-17 07:59:15,,46,0,46
28,67,2017-5-17 07:46:53,2017-05-17 07:58:14,,681,0,681
28,82,2017-5-17 07:41:19,2017-05-17 07:44:54,,215,0,215
51,81,2017-5-16 12:04:27,2017-05-16 12:08:55,,268,0,268
87,81,2017-5-17 04:00:09,2017-05-17 04:02:17,,128,0,128
87,79,2017-5-17 03:59:35,2017-05-17 03:59:59,,24,0,24
87,78,2017-5-17 03:58:53,2017-05-17 03:59:19,,26,0,26
87,77,2017-5-17 03:57:33,2017-05-17 03:58:34,,61,0,61
87,76,2017-5-17 03:56:38,2017-05-17 03:57:05,,27,0,27
84,81,2017-5-16 12:46:38,2017-05-16 12:50:04,,206,0,206
51,79,2017-5-16 12:11:43,2017-05-16 12:12:06,,23,0,23
13,79,2017-5-15 12:32:06,2017-05-15 12:32:43,,37,0,37
13,78,2017-5-15 12:31:17,2017-05-15 12:31:59,,42,0,42
13,77,2017-5-15 12:30:19,2017-05-15 12:31:05,,46,0,46
48,78,2017-5-15 10:29:32,2017-05-15 10:29:45,,13,0,13
48,77,2017-5-15 10:28:18,2017-05-15 10:29:25,,67,0,67
48,79,2017-5-15 10:19:44,2017-05-15 10:20:05,,21,0,21
51,78,2017-5-15 04:37:48,2017-05-15 04:38:23,,35,0,35
77,78,2017-5-14 12:16:43,2017-05-14 12:21:46,,303,0,303
77,67,2017-5-14 15:05:58,2017-05-14 15:09:20,,202,0,202
77,68,2017-5-14 15:04:49,2017-05-14 15:05:45,,56,0,56
78,78,2017-5-14 12:15:35,2017-05-14 12:20:45,,310,0,310
77,70,2017-5-14 13:43:03,2017-05-14 13:44:29,,86,0,86
77,71,2017-5-14 13:42:43,2017-05-14 13:42:56,,13,0,13
77,72,2017-5-14 13:33:58,2017-05-14 13:38:37,,279,0,279
77,73,2017-5-14 13:32:28,2017-05-14 13:33:51,,83,0,83
77,74,2017-5-14 13:31:06,2017-05-14 13:32:22,,76,0,76
78,53,2017-5-14 12:43:24,2017-05-14 13:08:02,,1478,0,1478
78,52,2017-5-14 12:35:19,2017-05-14 12:43:12,,473,0,473
77,75,2017-5-14 12:30:55,2017-05-14 12:57:07,,1572,0,1572
77,76,2017-5-14 12:30:30,2017-05-14 12:30:48,,18,0,18
78,51,2017-5-14 12:24:38,2017-05-14 12:35:04,,626,0,626
78,44,2017-5-14 12:23:17,2017-05-14 12:23:23,,6,0,6
77,77,2017-5-14 12:21:51,2017-05-14 12:26:10,,259,0,259
78,77,2017-5-14 12:21:51,2017-05-14 12:22:51,,60,0,60
51,76,2017-5-13 14:19:45,2017-05-13 14:20:20,,35,0,35
51,77,2017-5-13 14:18:49,2017-05-13 14:19:27,,38,0,38
13,76,2017-5-12 11:25:45,2017-05-12 11:29:26,,221,0,221
48,75,2017-5-13 03:47:59,2017-05-13 03:48:13,,14,0,14
48,74,2017-5-13 03:47:34,2017-05-13 03:47:52,,18,0,18
48,73,2017-5-13 03:47:10,2017-05-13 03:47:26,,16,0,16
48,72,2017-5-13 03:46:39,2017-05-13 03:47:05,,26,0,26
48,71,2017-5-13 03:46:02,2017-05-13 03:46:31,,29,0,29
48,70,2017-5-13 03:45:37,2017-05-13 03:45:55,,18,0,18
48,69,2017-5-13 03:39:30,,2017-05-13 03:43:13,0,223,223
48,69,2017-5-13 03:43:14,2017-05-13 03:45:28,,134,0,134
48,68,2017-5-13 03:38:17,2017-05-13 03:39:13,,56,0,56
48,67,2017-5-13 03:35:37,2017-05-13 03:38:10,,153,0,153
48,64,2017-5-13 03:33:02,2017-05-13 03:35:25,,143,0,143
48,76,2017-5-13 03:31:43,2017-05-13 03:32:52,,69,0,69
13,75,2017-5-11 11:16:31,2017-05-11 11:16:47,,16,0,16
57,75,2017-5-11 07:45:04,2017-05-11 07:45:39,,35,0,35
57,75,2017-5-11 07:45:44,2017-05-11 07:46:04,2017-05-11 07:45:44,20,0,20
41,72,2017-5-11 09:44:48,2017-05-11 09:45:48,,60,0,60
41,73,2017-5-11 09:24:16,2017-05-11 09:44:07,,1191,0,1191
41,75,2017-5-11 07:38:29,2017-05-11 07:42:37,,248,0,248
41,74,2017-5-11 09:23:49,2017-05-11 09:23:58,,9,0,9
41,71,2017-5-11 09:21:11,2017-05-11 09:23:12,,121,0,121
41,70,2017-5-11 09:20:27,2017-05-11 09:20:49,,22,0,22
44,74,2017-5-11 09:12:29,2017-05-11 09:12:32,,3,0,3
44,75,2017-5-11 07:38:03,2017-05-11 07:38:21,,18,0,18
44,73,2017-5-11 09:12:16,2017-05-11 09:12:23,,7,0,7
41,69,2017-5-11 09:12:06,2017-05-11 09:17:06,,300,0,300
22,75,2017-5-11 09:01:05,2017-05-11 09:03:10,,125,0,125
44,72,2017-5-11 09:11:55,2017-05-11 09:12:10,,15,0,15
44,71,2017-5-11 09:11:20,2017-05-11 09:11:43,,23,0,23
44,70,2017-5-11 09:10:50,2017-05-11 09:10:54,,4,0,4
44,69,2017-5-11 09:07:50,2017-05-11 09:10:17,,147,0,147
22,68,2017-5-11 09:09:59,2017-05-11 09:12:00,,121,0,121
83,70,2017-5-11 08:33:10,2017-05-11 08:33:45,,35,0,35
83,71,2017-5-11 08:32:31,2017-05-11 08:32:48,,17,0,17
83,72,2017-5-11 08:30:10,2017-05-11 08:32:03,,113,0,113
83,74,2017-5-11 08:28:34,2017-05-11 08:29:12,,38,0,38
41,68,2017-5-11 09:03:51,2017-05-11 09:04:30,2017-05-11 09:04:34,39,43,43
41,68,2017-5-11 09:06:20,,2017-05-11 09:07:27,0,67,67
68,74,2017-5-11 09:01:18,2017-05-11 09:01:30,,12,0,12
68,75,2017-5-11 09:05:54,2017-05-11 09:06:03,,9,0,9
22,69,2017-5-11 09:05:49,2017-05-11 09:09:55,,246,0,246
22,70,2017-5-11 09:05:07,2017-05-11 09:05:44,,37,0,37
44,68,2017-5-11 09:04:25,2017-05-11 09:07:42,,197,0,197
22,71,2017-5-11 09:04:18,2017-05-11 09:05:03,,45,0,45
22,72,2017-5-11 09:03:49,2017-05-11 09:04:14,,25,0,25
22,73,2017-5-11 09:03:32,2017-05-11 09:03:45,,13,0,13
22,74,2017-5-11 09:03:19,2017-05-11 09:03:27,,8,0,8
68,73,2017-5-11 08:59:20,2017-05-11 09:01:06,,106,0,106
44,67,2017-5-11 08:59:18,2017-05-11 09:04:18,,300,0,300
68,72,2017-5-11 08:58:43,2017-05-11 08:59:10,,27,0,27
44,66,2017-5-11 08:44:56,2017-05-11 08:59:03,,847,0,847
83,64,2017-5-11 08:56:26,2017-05-11 08:58:22,,116,0,116
68,71,2017-5-11 08:57:37,2017-05-11 08:58:18,,41,0,41
68,70,2017-5-11 08:56:03,2017-05-11 08:56:21,,18,0,18
41,67,2017-5-11 08:56:17,2017-05-11 08:57:54,,97,0,97
41,66,2017-5-11 08:53:52,2017-05-11 08:55:33,,101,0,101
58,75,2017-5-11 07:46:56,2017-05-11 07:47:28,,32,0,32
83,63,2017-5-11 08:53:30,2017-05-11 08:56:04,,154,0,154
8,74,2017-5-11 08:53:03,2017-05-11 08:53:15,,12,0,12
68,69,2017-5-11 08:52:50,2017-05-11 08:55:57,2017-05-11 08:52:50,187,0,187
83,62,2017-5-11 08:52:37,2017-05-11 08:52:49,,12,0,12
8,73,2017-5-11 08:51:45,2017-05-11 08:52:54,,69,0,69
68,68,2017-5-11 08:50:50,2017-05-11 08:51:14,,24,0,24
8,72,2017-5-11 08:46:51,2017-05-11 08:47:38,,47,0,47
68,67,2017-5-11 08:46:44,2017-05-11 08:49:54,,190,0,190
83,65,2017-5-11 08:45:08,2017-05-11 08:48:48,,220,0,220
8,71,2017-5-11 08:42:13,2017-05-11 08:42:36,,23,0,23
83,66,2017-5-11 08:42:37,2017-05-11 08:44:50,,133,0,133
8,70,2017-5-11 08:41:41,2017-05-11 08:42:02,,21,0,21
20,73,2017-5-11 08:41:07,2017-05-11 08:41:19,,12,0,12
83,67,2017-5-11 08:40:38,2017-05-11 08:42:14,,96,0,96
87,75,2017-5-11 08:29:00,2017-05-11 08:29:41,,41,0,41
44,65,2017-5-11 08:40:12,2017-05-11 08:44:48,,276,0,276
41,65,2017-5-11 08:40:01,2017-05-11 08:52:17,,736,0,736
83,68,2017-5-11 08:39:42,2017-05-11 08:40:13,,31,0,31
83,69,2017-5-11 08:34:46,2017-05-11 08:38:57,,251,0,251
8,68,2017-5-11 08:38:53,2017-05-11 08:41:28,,155,0,155
87,66,2017-5-11 08:08:48,2017-05-11 08:13:17,,269,0,269
51,73,2017-5-11 08:37:57,2017-05-11 08:38:13,,16,0,16
51,75,2017-5-11 08:36:37,2017-05-11 08:37:14,,37,0,37
44,64,2017-5-11 08:27:01,2017-05-11 08:37:03,,602,0,602
51,74,2017-5-11 08:37:22,2017-05-11 08:37:42,,20,0,20
8,66,2017-5-11 08:36:56,2017-05-11 08:38:43,,107,0,107
8,69,2017-5-11 08:36:18,2017-05-11 08:36:41,2017-05-11 08:36:18,23,0,23
87,67,2017-5-11 08:15:15,2017-05-11 08:22:50,,455,0,455
20,72,2017-5-11 08:33:51,2017-05-11 08:34:43,,52,0,52
20,71,2017-5-11 08:33:23,2017-05-11 08:33:35,,12,0,12
87,71,2017-5-11 08:27:23,2017-05-11 08:27:55,,32,0,32
20,70,2017-5-11 08:31:01,2017-05-11 08:31:39,,38,0,38
83,73,2017-5-11 08:29:50,2017-05-11 08:30:01,,11,0,11
87,74,2017-5-11 08:28:48,2017-05-11 08:28:56,,8,0,8
57,61,2017-5-11 08:28:46,2017-05-11 08:29:25,,39,0,39
87,73,2017-5-11 08:28:36,2017-05-11 08:28:44,,8,0,8
87,72,2017-5-11 08:28:03,2017-05-11 08:28:30,,27,0,27
20,74,2017-5-11 08:27:49,2017-05-11 08:28:09,,20,0,20
87,70,2017-5-11 08:26:42,2017-05-11 08:27:15,,33,0,33
44,63,2017-5-11 08:26:18,2017-05-11 08:26:52,,34,0,34
59,75,2017-5-11 08:12:56,2017-05-11 08:13:00,,4,0,4
59,74,2017-5-11 08:24:47,2017-05-11 08:25:00,,13,0,13
20,68,2017-5-11 08:24:41,2017-05-11 08:27:10,,149,0,149
59,73,2017-5-11 08:24:32,2017-05-11 08:24:41,,9,0,9
87,69,2017-5-11 08:24:32,2017-05-11 08:26:24,,112,0,112
75,73,2017-5-11 08:24:03,2017-05-11 08:24:52,,49,0,49
87,68,2017-5-11 08:23:40,2017-05-11 08:24:26,,46,0,46
62,75,2017-5-11 08:18:30,2017-05-11 08:19:03,,33,0,33
75,74,2017-5-11 08:22:49,2017-05-11 08:23:35,,46,0,46
8,65,2017-5-11 08:22:44,2017-05-11 08:26:43,,239,0,239
62,70,2017-5-11 08:22:19,2017-05-11 08:22:38,,19,0,19
59,72,2017-5-11 08:22:06,2017-05-11 08:24:27,,141,0,141
59,71,2017-5-11 08:21:45,2017-05-11 08:22:01,,16,0,16
75,72,2017-5-11 08:20:58,2017-05-11 08:22:14,,76,0,76
62,71,2017-5-11 08:20:55,2017-05-11 08:22:10,,75,0,75
59,70,2017-5-11 08:20:53,2017-05-11 08:21:38,,45,0,45
56,75,2017-5-11 08:16:16,2017-05-11 08:20:15,,239,0,239
75,71,2017-5-11 08:20:17,2017-05-11 08:20:38,,21,0,21
62,72,2017-5-11 08:19:36,2017-05-11 08:20:48,,72,0,72
8,64,2017-5-11 08:19:30,2017-05-11 08:22:36,,186,0,186
62,73,2017-5-11 08:19:06,2017-05-11 08:19:24,,18,0,18
69,64,2017-5-11 08:16:42,2017-05-11 08:18:21,,99,0,99
69,75,2017-5-11 07:43:47,2017-05-11 07:47:41,,234,0,234
